pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Noruega,Centro,32677,32677,2023,34,Verano,2023.0,35.0,2.52,6.48,3.0624710468256993,2.52,3.417528953174301,3.417528953174301
Noruega,Centro,32677,32677,2023,35,Verano,2023.0,36.0,6.48,3.4000000000000004,5.063929455581974,6.48,-1.6639294555819735,1.6639294555819735
Noruega,Centro,32677,32677,2023,36,Verano,2023.0,37.0,3.4000000000000004,0.42,2.9812402105846205,3.4000000000000004,-2.5612402105846206,2.5612402105846206
Noruega,Centro,32677,32677,2023,37,Verano,2023.0,38.0,0.42,0.21,1.2653116156980262,0.42,-1.0553116156980262,1.0553116156980262
Noruega,Centro,32677,32677,2023,38,Verano,2023.0,39.0,0.21,0.22,1.0296516475180593,0.21,-0.8096516475180593,0.8096516475180593
Noruega,Centro,32677,32677,2023,39,Verano,2023.0,40.0,0.22,0.43,1.061559237281237,0.22,-0.6315592372812371,0.6315592372812371
Noruega,Centro,32677,32677,2023,40,Otoño,2023.0,41.0,0.43,0.54,1.338122688868635,0.43,-0.798122688868635,0.798122688868635
Noruega,Centro,32677,32677,2023,41,Otoño,2023.0,42.0,0.54,0.94,1.5893836479669492,0.54,-0.6493836479669493,0.6493836479669493
Noruega,Centro,32677,32677,2023,42,Otoño,2023.0,43.0,0.94,1.22,1.873102763107264,0.94,-0.6531027631072641,0.6531027631072641
Noruega,Centro,32677,32677,2023,43,Otoño,2023.0,44.0,1.22,1.32,2.11846192254548,1.22,-0.7984619225454799,0.7984619225454799
Noruega,Centro,32677,32677,2023,44,Otoño,2023.0,45.0,1.32,0.9,2.25951575151525,1.32,-1.35951575151525,1.35951575151525
Noruega,Centro,32677,32677,2023,45,Otoño,2023.0,46.0,0.9,1.07,1.4366471467695043,0.9,-0.3666471467695043,0.3666471467695043
Noruega,Centro,32677,32677,2023,46,Otoño,2023.0,47.0,1.07,1.37,1.5674238039048596,1.07,-0.19742380390485947,0.19742380390485947
Noruega,Centro,32677,32677,2023,47,Otoño,2023.0,48.0,1.37,1.26,1.922155128012851,1.37,-0.662155128012851,0.662155128012851
Noruega,Centro,32677,32677,2023,48,Otoño,2023.0,49.0,1.26,1.7799999999999998,1.9855200637792445,1.26,-0.2055200637792447,0.2055200637792447
Noruega,Centro,32677,32677,2023,49,Otoño,2023.0,50.0,1.7799999999999998,0.1999999999999999,2.003481212072567,1.7799999999999998,-1.803481212072567,1.803481212072567
Noruega,Centro,32677,32677,2023,50,Otoño,2023.0,51.0,0.1999999999999999,0.16,0.5733279862212882,0.1999999999999999,-0.4133279862212882,0.4133279862212882
Noruega,Centro,32677,32677,2023,51,Otoño,2023.0,52.0,0.16,0.1699999999999999,0.5942223830789104,0.16,-0.42422238307891047,0.42422238307891047
Noruega,Centro,32677,32677,2023,52,Otoño,2024.0,1.0,0.1699999999999999,0.27,0.5741907815323091,0.1699999999999999,-0.30419078153230905,0.30419078153230905
Noruega,Centro,32677,32677,2024,1,Invierno,2024.0,2.0,0.27,0.4399999999999999,0.5230093844271198,0.27,-0.08300938442711986,0.08300938442711986
