pais,zona,localidad,localidad_id,anio,semana,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Magallanes,120128,120128,2024,23,2024.0,24.0,6.25,6.379999999999999,7.827240251322748,6.25,-1.4472402513227491,1.4472402513227491
Chile,Magallanes,120128,120128,2024,24,2024.0,25.0,6.379999999999999,10.08,7.7653852380952335,6.379999999999999,2.3146147619047666,2.3146147619047666
Chile,Magallanes,120128,120128,2024,25,2024.0,26.0,10.08,19.24,8.93184296296296,10.08,10.308157037037038,10.308157037037038
Chile,Magallanes,120128,120128,2024,26,2024.0,27.0,19.24,26.380000000000003,13.146590410052918,19.24,13.233409589947085,13.233409589947085
Chile,Magallanes,120128,120128,2024,27,2024.0,28.0,26.380000000000003,42.21,16.487994047619054,26.380000000000003,25.722005952380947,25.722005952380947
Chile,Magallanes,120128,120128,2024,28,2024.0,29.0,42.21,13.28,16.718027195767196,42.21,-3.438027195767196,3.438027195767196
Chile,Magallanes,120128,120128,2024,29,2024.0,30.0,13.28,24.23,8.836414351851856,13.28,15.393585648148145,15.393585648148145
Noruega,Norte,24175,24175,2024,43,2024.0,44.0,0.0,0.0,0.14033550366153796,0.0,-0.14033550366153796,0.14033550366153796
Noruega,Norte,24175,24175,2024,44,2024.0,45.0,0.0,0.0,0.08775425685425682,0.0,-0.08775425685425682,0.08775425685425682
Noruega,Norte,24175,24175,2024,45,2024.0,46.0,0.0,0.0,0.02774162981859411,0.0,-0.02774162981859411,0.02774162981859411
Noruega,Norte,24175,24175,2024,46,2024.0,47.0,0.0,0.0,0.02851240325375433,0.0,-0.02851240325375433,0.02851240325375433
Noruega,Norte,24175,24175,2024,47,2024.0,48.0,0.0,0.0,0.04909069789186274,0.0,-0.04909069789186274,0.04909069789186274
Noruega,Norte,24175,24175,2024,48,2024.0,49.0,0.0,0.04,0.0360565533348394,0.0,0.0039434466651606034,0.0039434466651606034
