año,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,zona,semana_homologada,año_homologado,fecha_homologada
2021,11,110758,NA,NA,NA,13.372,32.265,Chile,Verano,NA,Aysén,37,2021,2021-09-13
2021,12,110758,NA,NA,NA,13.49,32.207,Chile,Verano,NA,Aysén,38,2021,2021-09-20
2021,13,110758,NA,NA,NA,13.684,32.04,Chile,Verano,NA,Aysén,39,2021,2021-09-27
2021,14,110758,NA,NA,NA,13.512,32.006,Chile,Otoño,NA,Aysén,40,2021,2021-10-04
2021,15,110758,NA,NA,NA,13.426,31.923,Chile,Otoño,NA,Aysén,41,2021,2021-10-11
2021,16,110758,NA,NA,NA,12.962,32.035,Chile,Otoño,NA,Aysén,42,2021,2021-10-18
2021,17,110758,NA,NA,NA,12.769,32.099,Chile,Otoño,NA,Aysén,43,2021,2021-10-25
2021,18,110758,NA,NA,NA,12.025,31.996,Chile,Otoño,NA,Aysén,44,2021,2021-11-01
2021,19,110758,NA,NA,NA,11.628,32.106,Chile,Otoño,NA,Aysén,45,2021,2021-11-08
2021,20,110758,NA,NA,NA,11.352,31.996,Chile,Otoño,NA,Aysén,46,2021,2021-11-15
2021,21,110758,NA,NA,NA,10.873,31.904,Chile,Otoño,NA,Aysén,47,2021,2021-11-22
2021,22,110758,NA,NA,NA,10.309,31.785,Chile,Otoño,NA,Aysén,48,2021,2021-11-29
2021,23,110758,NA,NA,NA,10.479,32.036,Chile,Otoño,NA,Aysén,49,2021,2021-12-06
2021,24,110758,NA,NA,NA,9.859,31.929,Chile,Otoño,NA,Aysén,50,2021,2021-12-13
2021,25,110758,NA,NA,NA,10.011,32.3,Chile,Otoño,NA,Aysén,51,2021,2021-12-20
2021,26,110758,NA,NA,NA,9.797,32.342,Chile,Otoño,NA,Aysén,52,2021,2021-12-27
2021,27,110758,NA,NA,NA,9.682,32.124,Chile,Invierno,NA,Aysén,1,2022,2022-01-03
2021,28,110758,NA,NA,NA,9.282,32.075,Chile,Invierno,NA,Aysén,2,2022,2022-01-10
2021,29,110758,NA,NA,NA,9.06,31.92,Chile,Invierno,NA,Aysén,3,2022,2022-01-17
2021,30,110758,NA,NA,NA,8.844,32.017,Chile,Invierno,NA,Aysén,4,2022,2022-01-24
2021,31,110758,NA,NA,NA,8.842,32.019,Chile,Invierno,NA,Aysén,5,2022,2022-01-31
2021,32,110758,NA,NA,NA,8.717,31.913,Chile,Invierno,NA,Aysén,6,2022,2022-02-07
2021,33,110758,NA,NA,NA,8.902,31.973,Chile,Invierno,NA,Aysén,7,2022,2022-02-14
2021,34,110758,NA,NA,NA,8.59,31.952,Chile,Invierno,NA,Aysén,8,2022,2022-02-21
2021,35,110758,NA,NA,NA,8.751,31.428,Chile,Invierno,NA,Aysén,9,2022,2022-02-28
2021,36,110758,NA,NA,NA,9.259,31.551,Chile,Invierno,NA,Aysén,10,2022,2022-03-07
2021,37,110758,NA,NA,NA,9.377,31.595,Chile,Invierno,NA,Aysén,11,2022,2022-03-14
2021,38,110758,NA,NA,NA,9.655,31.41,Chile,Invierno,NA,Aysén,12,2022,2022-03-21
2021,39,110758,NA,NA,NA,9.871,31.566,Chile,Invierno,NA,Aysén,13,2022,2022-03-28
2021,40,110758,NA,NA,NA,9.935,31.642,Chile,Primavera,NA,Aysén,14,2022,2022-04-04
2021,41,110758,NA,NA,NA,10.416,31.529,Chile,Primavera,NA,Aysén,15,2022,2022-04-11
2021,42,110758,NA,NA,NA,10.706,31.369,Chile,Primavera,NA,Aysén,16,2022,2022-04-18
2021,43,110758,NA,NA,NA,10.817,31.435,Chile,Primavera,NA,Aysén,17,2022,2022-04-25
2021,44,110758,NA,NA,NA,11.659,31.415,Chile,Primavera,NA,Aysén,18,2022,2022-05-02
2021,45,110758,NA,NA,NA,12.604,31.315,Chile,Primavera,NA,Aysén,19,2022,2022-05-09
2021,46,110758,NA,NA,NA,12.344,31.494,Chile,Primavera,NA,Aysén,20,2022,2022-05-16
2021,47,110758,NA,NA,NA,12.424,31.2,Chile,Primavera,NA,Aysén,21,2022,2022-05-23
2021,48,110758,NA,NA,NA,12.53,31.249,Chile,Primavera,NA,Aysén,22,2022,2022-05-30
2021,49,110758,NA,NA,NA,13.189,31.469,Chile,Primavera,NA,Aysén,23,2022,2022-06-06
2021,50,110758,NA,NA,NA,13.535,31.404,Chile,Primavera,NA,Aysén,24,2022,2022-06-13
2021,51,110758,NA,NA,NA,13.18,31.811,Chile,Primavera,NA,Aysén,25,2022,2022-06-20
2021,52,110758,NA,NA,NA,14.132,31.925,Chile,Primavera,NA,Aysén,26,2022,2022-06-27
2022,1,110758,0.0,0.0,0.0,14.238,31.74,Chile,Verano,0.0,Aysén,27,2022,2022-07-04
2022,2,110758,0.0,0.0,0.0,14.282,31.901,Chile,Verano,0.0,Aysén,28,2022,2022-07-11
2022,3,110758,0.0,0.0,0.0,14.905,31.905,Chile,Verano,0.0,Aysén,29,2022,2022-07-18
2022,4,110758,0.0,0.0,0.0,15.88,31.629,Chile,Verano,0.0,Aysén,30,2022,2022-07-25
2022,5,110758,0.0,0.0,0.0,15.469,31.672,Chile,Verano,0.0,Aysén,31,2022,2022-08-01
2022,6,110758,0.0,0.0,0.0,15.616,31.74,Chile,Verano,0.0,Aysén,32,2022,2022-08-08
2022,7,110758,0.0,0.0,0.0,15.179,31.873,Chile,Verano,0.0,Aysén,33,2022,2022-08-15
2022,8,110758,0.0,0.0,0.0,15.538,31.719,Chile,Verano,0.0,Aysén,34,2022,2022-08-22
2022,9,110758,0.0,0.0,0.0,14.377,31.795,Chile,Verano,0.0,Aysén,35,2022,2022-08-29
2022,10,110758,0.0,0.0,0.0,13.8,31.649,Chile,Verano,0.0,Aysén,36,2022,2022-09-05
2022,11,110758,0.0,0.0,0.0,13.534,31.874,Chile,Verano,0.0,Aysén,37,2022,2022-09-12
2022,12,110758,0.0,0.0,0.0,13.21,31.912,Chile,Verano,0.0,Aysén,38,2022,2022-09-19
2022,13,110758,0.0,0.0,0.0,12.512,31.86,Chile,Verano,0.0,Aysén,39,2022,2022-09-26
2022,14,110758,0.0,0.0,0.0,12.118,31.479,Chile,Otoño,0.0,Aysén,40,2022,2022-10-03
2022,15,110758,0.0,0.0,0.0,11.912,31.451,Chile,Otoño,0.0,Aysén,41,2022,2022-10-10
2022,16,110758,0.0,0.0,0.0,11.836,31.766,Chile,Otoño,0.0,Aysén,42,2022,2022-10-17
2022,17,110758,0.0,0.0,0.0,10.903,31.544,Chile,Otoño,0.0,Aysén,43,2022,2022-10-24
2022,18,110758,0.02,0.03,0.03,10.55,31.504,Chile,Otoño,0.08,Aysén,44,2022,2022-10-31
2022,19,110758,0.0,0.0,0.0,10.286,31.427,Chile,Otoño,0.0,Aysén,45,2022,2022-11-07
2022,20,110758,0.02,0.05,0.0,10.016,31.615,Chile,Otoño,0.07,Aysén,46,2022,2022-11-14
2022,21,110758,0.17,0.1,0.13,9.558,31.492,Chile,Otoño,0.4,Aysén,47,2022,2022-11-21
2022,22,110758,0.08,0.08,0.08,8.944,31.563,Chile,Otoño,0.24,Aysén,48,2022,2022-11-28
2022,23,110758,0.0,0.0,0.0,9.149,31.658,Chile,Otoño,0.0,Aysén,49,2022,2022-12-05
2022,24,110758,0.05,0.03,0.0,8.828,31.321,Chile,Otoño,0.08,Aysén,50,2022,2022-12-12
2022,25,110758,0.4,0.25,0.18,8.096,31.43,Chile,Otoño,0.8300000000000001,Aysén,51,2022,2022-12-19
2022,26,110758,0.0,0.0,0.0,8.127,31.384,Chile,Otoño,0.0,Aysén,52,2022,2022-12-26
2022,27,110758,0.25,0.13,0.22,7.841,31.29,Chile,Invierno,0.6,Aysén,1,2023,2023-01-02
2022,28,110758,0.57,0.43,0.03,7.707,31.406,Chile,Invierno,1.03,Aysén,2,2023,2023-01-09
2022,29,110758,0.47,0.27,0.02,7.965,31.737,Chile,Invierno,0.76,Aysén,3,2023,2023-01-16
2022,30,110758,1.03,0.73,0.78,7.654,31.735,Chile,Invierno,2.54,Aysén,4,2023,2023-01-23
2022,31,110758,0.85,0.58,0.5,7.566,31.658,Chile,Invierno,1.93,Aysén,5,2023,2023-01-30
2022,32,110758,0.72,0.6,0.47,7.818,31.893,Chile,Invierno,1.7899999999999998,Aysén,6,2023,2023-02-06
2022,33,110758,1.33,1.12,0.57,7.703,31.804,Chile,Invierno,3.02,Aysén,7,2023,2023-02-13
2022,34,110758,1.98,1.92,1.62,7.72,31.727,Chile,Invierno,5.52,Aysén,8,2023,2023-02-20
2022,35,110758,1.82,2.02,1.32,7.781,31.787,Chile,Invierno,5.16,Aysén,9,2023,2023-02-27
2022,36,110758,1.62,1.33,0.9,7.937,31.636,Chile,Invierno,3.85,Aysén,10,2023,2023-03-06
2022,37,110758,1.67,1.38,0.95,8.369,31.482,Chile,Invierno,4.0,Aysén,11,2023,2023-03-13
2022,38,110758,2.17,1.65,0.75,8.715,31.41,Chile,Invierno,4.57,Aysén,12,2023,2023-03-20
2022,39,110758,1.67,1.27,0.72,9.239,31.385,Chile,Invierno,3.66,Aysén,13,2023,2023-03-27
2022,40,110758,2.77,2.75,2.3,9.539,31.568,Chile,Primavera,7.819999999999999,Aysén,14,2023,2023-04-03
2022,41,110758,2.65,7.45,7.22,9.803,31.517,Chile,Primavera,17.32,Aysén,15,2023,2023-04-10
2022,42,110758,2.58,3.37,2.77,10.959,31.278,Chile,Primavera,8.72,Aysén,16,2023,2023-04-17
2022,43,110758,2.87,8.55,7.3,10.771,31.494,Chile,Primavera,18.72,Aysén,17,2023,2023-04-24
2022,44,110758,2.82,1.87,2.17,11.518,31.387,Chile,Primavera,6.859999999999999,Aysén,18,2023,2023-05-01
2022,45,110758,1.23,1.2,2.35,12.201,31.247,Chile,Primavera,4.779999999999999,Aysén,19,2023,2023-05-08
2022,46,110758,1.08,1.22,0.53,12.427,31.25,Chile,Primavera,2.83,Aysén,20,2023,2023-05-15
2022,47,110758,2.63,2.32,2.5,12.757,31.142,Chile,Primavera,7.449999999999999,Aysén,21,2023,2023-05-22
2022,48,110758,2.18,1.78,1.15,12.938,31.35,Chile,Primavera,5.109999999999999,Aysén,22,2023,2023-05-29
2022,49,110758,5.1,3.77,1.52,13.013,31.074,Chile,Primavera,10.39,Aysén,23,2023,2023-06-05
2022,50,110758,0.65,0.55,0.4,13.564,30.979,Chile,Primavera,1.6,Aysén,24,2023,2023-06-12
2022,51,110758,1.38,1.28,0.85,14.176,31.251,Chile,Primavera,3.51,Aysén,25,2023,2023-06-19
2022,52,110758,1.67,1.55,1.2,13.314,31.52,Chile,Primavera,4.42,Aysén,26,2023,2023-06-26
2023,1,110758,2.63,3.15,3.5,13.611,31.41,Chile,Verano,9.28,Aysén,27,2023,2023-07-03
2023,2,110758,2.77,1.45,0.73,13.812,31.222,Chile,Verano,4.949999999999999,Aysén,28,2023,2023-07-10
2023,3,110758,2.4,1.93,2.75,14.899,31.383,Chile,Verano,7.08,Aysén,29,2023,2023-07-17
2023,4,110758,1.5,1.0,0.83,15.282,31.359,Chile,Verano,3.33,Aysén,30,2023,2023-07-24
2023,5,110758,2.8,2.4,2.8,15.089,31.505,Chile,Verano,7.999999999999999,Aysén,31,2023,2023-07-31
2023,6,110758,1.88,1.43,1.08,14.997,31.728,Chile,Verano,4.39,Aysén,32,2023,2023-08-07
2023,7,110758,2.23,2.2,2.6,13.806,31.784,Chile,Verano,7.029999999999999,Aysén,33,2023,2023-08-14
2023,8,110758,1.87,1.67,1.3,13.374,31.985,Chile,Verano,4.84,Aysén,34,2023,2023-08-21
2023,9,110758,2.65,1.67,1.02,13.578,31.859,Chile,Verano,5.34,Aysén,35,2023,2023-08-28
2023,10,110758,2.47,2.13,2.38,13.478,31.486,Chile,Verano,6.98,Aysén,36,2023,2023-09-04
2023,11,110758,2.37,2.22,1.62,13.098,31.417,Chile,Verano,6.21,Aysén,37,2023,2023-09-11
2023,12,110758,1.75,1.5,1.27,12.765,31.908,Chile,Verano,4.52,Aysén,38,2023,2023-09-18
2023,13,110758,1.85,1.62,1.37,12.198,31.992,Chile,Verano,4.84,Aysén,39,2023,2023-09-25
2023,14,110758,1.9,1.73,1.72,12.0,31.697,Chile,Otoño,5.35,Aysén,40,2023,2023-10-02
2023,15,110758,NA,NA,NA,11.44,31.666,Chile,Otoño,NA,Aysén,41,2023,2023-10-09
2023,16,110758,NA,NA,NA,11.275,31.972,Chile,Otoño,NA,Aysén,42,2023,2023-10-16
2023,17,110758,NA,NA,NA,11.103,31.774,Chile,Otoño,NA,Aysén,43,2023,2023-10-23
2023,18,110758,NA,NA,NA,10.922,31.581,Chile,Otoño,NA,Aysén,44,2023,2023-10-30
2023,19,110758,NA,NA,NA,10.908,31.64,Chile,Otoño,NA,Aysén,45,2023,2023-11-06
2023,20,110758,NA,NA,NA,10.79,31.754,Chile,Otoño,NA,Aysén,46,2023,2023-11-13
2023,21,110758,NA,NA,NA,10.142,31.657,Chile,Otoño,NA,Aysén,47,2023,2023-11-20
2023,22,110758,NA,NA,NA,9.909,31.636,Chile,Otoño,NA,Aysén,48,2023,2023-11-27
2023,23,110758,NA,NA,NA,9.485,31.537,Chile,Otoño,NA,Aysén,49,2023,2023-12-04
2023,24,110758,NA,NA,NA,8.933,31.538,Chile,Otoño,NA,Aysén,50,2023,2023-12-11
2023,25,110758,NA,NA,NA,8.919,31.82,Chile,Otoño,NA,Aysén,51,2023,2023-12-18
2023,26,110758,NA,NA,NA,8.715,31.473,Chile,Otoño,NA,Aysén,52,2023,2023-12-25
2023,27,110758,NA,NA,NA,8.659,31.593,Chile,Invierno,NA,Aysén,1,2024,2024-01-01
2023,28,110758,NA,NA,NA,8.275,31.502,Chile,Invierno,NA,Aysén,2,2024,2024-01-08
2023,29,110758,NA,NA,NA,8.26,31.598,Chile,Invierno,NA,Aysén,3,2024,2024-01-15
2023,30,110758,NA,NA,NA,8.341,31.579,Chile,Invierno,NA,Aysén,4,2024,2024-01-22
2023,31,110758,NA,NA,NA,8.5,31.71,Chile,Invierno,NA,Aysén,5,2024,2024-01-29
2023,32,110758,NA,NA,NA,8.342,31.469,Chile,Invierno,NA,Aysén,6,2024,2024-02-05
2023,33,110758,NA,NA,NA,8.14,31.257,Chile,Invierno,NA,Aysén,7,2024,2024-02-12
2023,34,110758,NA,NA,NA,8.25,31.541,Chile,Invierno,NA,Aysén,8,2024,2024-02-19
2023,35,110758,NA,NA,NA,8.501,31.57,Chile,Invierno,NA,Aysén,9,2024,2024-02-26
2023,36,110758,NA,NA,NA,8.554,31.514,Chile,Invierno,NA,Aysén,10,2024,2024-03-04
2023,37,110758,NA,NA,NA,9.042,31.573,Chile,Invierno,NA,Aysén,11,2024,2024-03-11
2023,38,110758,NA,NA,NA,9.022,31.343,Chile,Invierno,NA,Aysén,12,2024,2024-03-18
2023,39,110758,NA,NA,NA,9.424,31.655,Chile,Invierno,NA,Aysén,13,2024,2024-03-25
2023,40,110758,NA,NA,NA,9.78,31.739,Chile,Primavera,NA,Aysén,14,2024,2024-04-01
2023,41,110758,NA,NA,NA,9.682,31.69,Chile,Primavera,NA,Aysén,15,2024,2024-04-08
2023,42,110758,NA,NA,NA,10.436,31.487,Chile,Primavera,NA,Aysén,16,2024,2024-04-15
2023,43,110758,NA,NA,NA,10.981,31.844,Chile,Primavera,NA,Aysén,17,2024,2024-04-22
2023,44,110758,NA,NA,NA,11.182,31.439,Chile,Primavera,NA,Aysén,18,2024,2024-04-29
2023,45,110758,NA,NA,NA,11.4,31.463,Chile,Primavera,NA,Aysén,19,2024,2024-05-06
2023,46,110758,NA,NA,NA,10.918,31.762,Chile,Primavera,NA,Aysén,20,2024,2024-05-13
2023,47,110758,NA,NA,NA,11.013,31.501,Chile,Primavera,NA,Aysén,21,2024,2024-05-20
2023,48,110758,NA,NA,NA,11.28,31.628,Chile,Primavera,NA,Aysén,22,2024,2024-05-27
2023,49,110758,NA,NA,NA,12.151,31.523,Chile,Primavera,NA,Aysén,23,2024,2024-06-03
2023,50,110758,NA,NA,NA,12.715,31.675,Chile,Primavera,NA,Aysén,24,2024,2024-06-10
2023,51,110758,NA,NA,NA,13.569,31.271,Chile,Primavera,NA,Aysén,25,2024,2024-06-17
2023,52,110758,NA,NA,NA,13.833,31.536,Chile,Primavera,NA,Aysén,26,2024,2024-06-24
2024,1,110758,NA,NA,NA,14.792,31.625,Chile,Verano,NA,Aysén,27,2024,2024-07-01
2024,2,110758,NA,NA,NA,13.988,31.704,Chile,Verano,NA,Aysén,28,2024,2024-07-08
2024,3,110758,NA,NA,NA,14.145,31.771,Chile,Verano,NA,Aysén,29,2024,2024-07-15
2024,4,110758,NA,NA,NA,14.679,31.82,Chile,Verano,NA,Aysén,30,2024,2024-07-22
2024,5,110758,NA,NA,NA,15.79,31.718,Chile,Verano,NA,Aysén,31,2024,2024-07-29
2024,6,110758,NA,NA,NA,15.468,31.848,Chile,Verano,NA,Aysén,32,2024,2024-08-05
2024,7,110758,NA,NA,NA,15.259,32.017,Chile,Verano,NA,Aysén,33,2024,2024-08-12
2024,8,110758,NA,NA,NA,15.369,31.874,Chile,Verano,NA,Aysén,34,2024,2024-08-19
